Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gbgene7690	10522.2661812233	-3.7993284853635	0.967883058245314	-5.85066705469967	4.89605429946265e-09	6.59547474680613e-05
gbman.GBUE014232-PA.1	15099.0274567587	-4.84301709779793	0.89709950674768	-5.81413788586807	6.09471628284107e-09	8.21019230461521e-05
gbman.GBUE007232-PA.1	1456.02712597547	-4.30884612999895	0.952409533148414	-5.81326415366274	6.12662676028849e-09	8.25317890878462e-05
gbgene19926	2432.21566699557	-3.53204719837034	0.97326488242311	-5.80910332020451	6.28083213491535e-09	8.46090896894447e-05
gbman.GBUE017917-PA.1	3310.22947728642	-4.22692641805339	0.954958528718343	-5.79260275130393	6.93038987891575e-09	9.3359282058874e-05
gbgene16058	1106.57107154202	-4.62108420399604	0.811067675933439	-5.78024129913639	7.45935595182626e-09	0.000100484984027052
gbman.GBUE006394-PA.1	3022.42386496979	-4.43781381069841	0.944611918418172	-5.75149846141656	8.84558863044923e-09	0.000119158924440782
gbgene17382	6746.52729109594	-4.79709808843381	0.899727085603013	-5.7506594779931	8.88960037134803e-09	0.000119751806602429
gbman.GBUE008534-PA.1	19.4343519355816	-3.49221416992461	0.587960385303648	-5.73574086568711	9.70870067406081e-09	0.000130785906780273
gbgene2781	99.2023873752127	4.1462286320434	0.724052334462805	5.68447839173369	1.31212510618663e-08	0.000176756373054401
gbgene7679	878.337557370352	-4.3002539331894	0.950637099249793	-5.62038386680886	1.90533633611525e-08	0.000256667857838085
gbgene14859	20037.956568542	-4.20341102594865	0.953477025863716	-5.61451060989187	1.97119334711106e-08	0.000265539455789331
gbman.GBUE020645-PA.1	365.525237299786	-4.76406371089197	0.893023366769202	-5.6078394487977	2.04867934423873e-08	0.000275977594462399
gbgene2001	6807.41343616115	-4.46949416184523	0.938074178022905	-5.60697913969002	2.05888464539787e-08	0.000277352350581548
gbgene7675	33629.4313044846	-3.87911108296077	0.964799556380741	-5.60253701469491	2.11236908211487e-08	0.000284557239051694
gbgene7682	695.775315688895	-3.50476718976373	0.973790566709387	-5.58214322752435	2.37572600943693e-08	0.000320034050731248
gbgene15700	1434.59507892738	-4.6116726663036	0.862935829433409	-5.52428012537935	3.30839258721291e-08	0.000445673565423451
gbgene5758	2831.65878608821	-4.06511710235493	0.958167370694902	-5.50457700419225	3.70055689438664e-08	0.000498502019242824
gbgene9598	445.448233551348	2.40688435583548	0.438891040363097	5.48262312773908	4.19065137244564e-08	0.000564522646382152
gbgene13820	3880.51289863712	-4.39920485525279	0.939019318672076	-5.48129335988463	4.22227684280072e-08	0.000568782913493685
gbgene7691	1257.20797036111	-3.07793157016385	0.97848350368239	-5.46788061717284	4.55448455110227e-08	0.000613534613878987
gbman.GBUE008953-PA.1	11141.7733090326	-4.29827613692569	0.945453467541684	-5.46004921723462	4.76002608084222e-08	0.000641223113350256
gbgene15836	1020.61671553813	-4.45649884161728	0.933670137085112	-5.44566674705405	5.16116871528066e-08	0.000695261037635458
gbgene15698	2101.07291212957	-4.43772375601463	0.830977378544387	-5.44379330554772	5.2157738634927e-08	0.000702616897151102
gbman.GBUE017918-PA.1	6942.05239528944	-4.4780216772742	0.925078825598974	-5.40413657455469	6.51213132169403e-08	0.000877249210345403
gbgene14860	21008.7408248859	-3.74228592482025	0.967503102700073	-5.39884473330195	6.70713879321934e-08	0.000903518666834577
gbgene5882	205.652417664118	4.33676076378426	0.81454189823711	5.3595846326819	8.34135108890927e-08	0.00112366340518697
gbman.GBUE005903-PA.1	436.193451510645	-3.83434564439182	0.96574902048224	-5.31829752656332	1.04742691551676e-07	0.00141098879789263
gbgene5396	16.1168404606063	2.60617609987727	0.483108456569678	5.31045227113598	1.09353520840313e-07	0.00147310127923986
gbgene5691	1008.41980905326	-4.2700499419827	0.942836736772054	-5.2826354303621	1.27338635951787e-07	0.00171537876490652
gbgene7680	1173.84931605055	-3.73205967837719	0.967026242722887	-5.20992245691447	1.88919572780184e-07	0.00254493556492186
gbgene2760	25.1521775245114	-4.74853384985245	0.922268881706783	-5.15649701134558	2.51612497249163e-07	0.00338947195044347
gbgene6727	1449.37972193598	-4.04308867290547	0.953279044761883	-5.13588517962872	2.80819080275785e-07	0.0037829138303951
gbman.GBUE000838-PA.1	915.015252864865	-4.05994142287135	0.952055645720928	-5.11431860649287	3.14875504312854e-07	0.00424168791859846
gbgene9480	1457.18167630604	-4.02841358883411	0.95357279731124	-5.11271077333231	3.17568335380352e-07	0.00427796304590872
gbgene4712	785.942065687507	-4.14159474943744	0.945489237789773	-5.08278760171213	3.71935532155993e-07	0.00501034355367338
gbgene2840	440.975242735816	-4.33846069273315	0.91276435273596	-5.07561761447961	3.86239352095051e-07	0.00520303031207244
gbgene4691	290.74659102842	-4.13840085959341	0.948330438931751	-5.05552046577127	4.29218594493684e-07	0.00578200368642442
gbman.GBUE001961-PA.1	5616.34911509673	-4.05064972901322	0.94995997492348	-5.05514494784922	4.30064012477028e-07	0.00579339231207804
gbman.GBUE000613-PA.1	11612.3814614302	-4.24012444622674	0.924462188249212	-5.02401756791449	5.06016053921167e-07	0.00681654226237204
gbgene11592	1301.30391571589	2.32042309163521	0.462493286608952	5.01698258903659	5.24893224543301e-07	0.0070708366278228
gbgene14914	36.3481070818882	2.97653895221461	0.590945529286848	4.99788164664735	5.79635409312971e-07	0.00780826859885504
gbgene6556	276.704688600132	-3.99124773622068	0.806298033937006	-4.98640752957921	6.15123261304436e-07	0.00828632545303206
gbgene883	135.764437148795	3.09428117848639	0.619886170429192	4.9815493950296	6.30771784056506e-07	0.00849712670302519
gbgene10127	71.0677079923662	-3.76706560671461	0.75599509525362	-4.95441088320875	7.25497571021364e-07	0.00977317777922879
gbman.GBUE000615-PA.1	8091.18370384085	-4.2222452376939	0.900261058354701	-4.9478757224444	7.5027784649135e-07	0.010106992870085
gbgene13992	15830.6835480705	-4.13691140947427	0.934373915750152	-4.93914706081421	7.84650222606192e-07	0.010570023148728
gbgene7742	3882.57713527832	-4.18647977697238	0.918353313521587	-4.91554720172491	8.85348149498454e-07	0.0119265249218937
gbgene7728	182.192818391679	-1.12896183062281	0.229775762101615	-4.91270379323571	8.98289346719931e-07	0.0121008557896642
gbgene2091	4985.20294116481	2.69263681884196	0.55036858169229	4.89333951378716	9.91391617879017e-07	0.0133550364844482
gbgene12357	6278.61666002926	-4.12161217184295	0.866571702753711	-4.89322879380537	9.91949757216231e-07	0.0133625551794599
gbgene5939	801.02070093187	-3.5512321513723	0.969905029104876	-4.88507715267134	1.03388361212755e-06	0.0139274461389702
gbgene2297	2533.06210558655	-3.92377297746419	0.953025136920676	-4.87324190545077	1.09781660721027e-06	0.0147886875157296
gbgene18911	433.680034497702	-4.17414336905003	0.917576231516959	-4.87030794102509	1.11424459516515e-06	0.0150099889414698
gbgene17606	1874.25238766968	-4.16392094191556	0.903587228680493	-4.86466529794365	1.14650655756507e-06	0.015444589836959
gbgene12162	58.8507033990008	-2.29075383123535	0.470718930638566	-4.8569417807516	1.19212626376451e-06	0.0160591328991717
gbgene19249	92.8237276547272	2.14039788311483	0.441932971087392	4.83736791355425	1.31569759815289e-06	0.0177237623447176
gbgene7284	3194.24167307178	-2.19080426561578	0.453523210676244	-4.8306935424564	1.36058284511368e-06	0.0183284115065264
gbgene7692	188.087237818232	-3.4189327427822	0.97402476199688	-4.79793074625857	1.60313184367986e-06	0.0215957890662113
gbman.GBUE019033-PA.1	2608.09492778627	-4.09532658272571	0.888269076207623	-4.79493415995669	1.62728268076669e-06	0.0219211249926081
gbman.GBUE001668-PA.1	299.213788015817	-3.8562103118124	0.958046903733383	-4.79457625362672	1.63019048024242e-06	0.0219602959593456
gbgene9485	4334.80022611239	-3.87790843701551	0.95339644914495	-4.79407102050526	1.63430373464697e-06	0.0220157056094293
gbman.GBUE000617-PA.1	3189.96485237833	-4.08719390944417	0.910231367197908	-4.76364139077869	1.90130276592446e-06	0.0256124495597684
gbman.GBUE001957-PA.1	6730.44393897525	-3.97709084679785	0.942236481626986	-4.76259822682838	1.91116116102736e-06	0.0257452520001995
gbman.GBUE000612-PA.1	6133.16536528076	-3.95412996132647	0.94391663985164	-4.74595215710023	2.07527764498205e-06	0.0279560651555533
gbgene12541	18.9514524378857	2.99399028843668	0.619484252290529	4.74219572837103	2.11414216539341e-06	0.0284796091100146
gbgene12988	4573.18479856263	-3.86788620275854	0.951864818037702	-4.7342428025309	2.19874389599106e-06	0.0296192790228956
gbman.GBUE004965-PA.1	5156.16188358382	-3.98534069110045	0.862956909286099	-4.73410617403145	2.20022535209768e-06	0.0296392357181079
gbman.GBUE013028-PA.1	31.1246428535324	-4.31823355211774	0.92216971324839	-4.72937707944445	2.25209757748924e-06	0.0303380064663576
gbgene13858	2573.00758879393	-3.97065763784699	0.940418924394151	-4.7257846937073	2.29228430173911e-06	0.0308793618287275
gbgene9513	77.6647396845153	4.19747239061972	0.909642108567305	4.71337000971828	2.43653180500162e-06	0.0328225199451768
gbgene13650	1992.13812013143	-4.04581154903063	0.903790938789762	-4.70757025185044	2.50686899272909e-06	0.0337700322010536
gbgene16473	1443.59030630109	-3.48673779080272	0.746067169427625	-4.69083397373042	2.72093698812761e-06	0.0366537421670671
gbgene5844	104.659851936518	2.47686210176582	0.52903925310187	4.67534237968978	2.9346360173074e-06	0.039532481789148
gbgene12989	343.150618013964	-4.01005068673084	0.92544689125123	-4.65967056415847	3.16715863065812e-06	0.0426647939135956
gbgene6050	21979.8182457959	2.29852660477801	0.495762836608869	4.63668878400452	3.5403484567613e-06	0.0476920340610315
gbman.GBUE000893-PA.1	193.338835562211	-2.72420698792514	0.978885469352118	-4.62011227218115	3.83532446540702e-06	0.0516656558734979
gbman.GBUE006897-PA.1	2721.42074040657	-3.71616413331833	0.957564257727881	-4.57887594016251	4.67481349245099e-06	0.0629744125568073
gbgene3468	2322.0679666005	-3.70817080138473	0.957887261855338	-4.57368265340654	4.79225522266825e-06	0.064556470104564
gbgene10082	1359.82451698739	-3.91068305484279	0.883674993727132	-4.56928774088419	4.89384515030248e-06	0.0659249880197247
gbgene1878	304.579792879012	-3.77957400786911	0.837452985589672	-4.56889277572573	4.90307523953237e-06	0.0660493265517405
gbman.GBUE017915-PA.1	1135.75502003013	-3.89380759522335	0.936469516749679	-4.56144200207355	5.08035097123826e-06	0.0684374079335506
gbgene4157	250.254531907864	3.83564596806571	0.861000119151316	4.53683349450246	5.71051564848886e-06	0.0769263563007934
gbman.GBUE003726-PA.1	42746.4987830318	-3.44461768930439	0.763885291398011	-4.53155869397147	5.85500641908969e-06	0.0788727914715572
gbgene2616	48.855224120676	-3.40671444610011	0.974439615730645	-4.51216897823203	6.41680329614331e-06	0.0864407572023465
gbgene9817	294.275692365531	3.34299768339136	0.743756175298415	4.50380538544069	6.67473359742756e-06	0.0899153362909467
gbgene18235	1191.86674921031	-3.74936988283783	0.850041615243504	-4.48736578904184	7.21092085991646e-06	0.0971383149039347
gbgene6280	1835.88419288306	-3.66542289422246	0.826928839287126	-4.48653545647322	7.23906749567117e-06	0.0975174782341863
gbgene16228	22.6332132880831	-2.92775434590184	0.64637215448287	-4.47087804480532	7.78991124450998e-06	0.104937894374794
gbgene3507	742.68108540765	-3.81310537517404	0.876702787988897	-4.464893100084	8.01087393458695e-06	0.107914482772821
gbgene5700	130.417322313461	-3.91414966761926	0.912668159819896	-4.46374866864507	8.05380293993797e-06	0.108492779403904
gbgene13004	7119.0555847489	-3.85790471412691	0.915993691999208	-4.46092519374157	8.16065747298995e-06	0.109932216818648
gbgene10254	4625.81629577044	-3.56942847502428	0.963033784358147	-4.46073458734917	8.16791960047366e-06	0.110030044937981
gbman.GBUE009870-PA.1	22.4096043056879	-2.33170545373538	0.519809824845188	-4.45340105136941	8.45206682626159e-06	0.11385779221657
gbgene17210	137.623131941081	-3.82988429907093	0.879046046904779	-4.45113715602674	8.54167621249683e-06	0.115064920258545
gbgene8171	2099.02533622467	1.63808089414051	0.368147586070917	4.44944538638983	8.60923177125995e-06	0.115974961190643
gbgene7432	15.7548073002661	2.52404275627805	0.561071874889213	4.44207829261775	8.90941281429338e-06	0.120018700021346
gbgene3431	1777.41559156131	-3.81274622385076	0.887426795233849	-4.43785421880308	9.08601205048106e-06	0.12239766833203
gbman.GBUE001806-PA.1	15093.0261005952	-3.51739984072535	0.800307043012508	-4.43057950327074	9.39801900609865e-06	0.126600714031155
gbgene13363	85.3544510775427	-3.90668353173953	0.93888488886224	-4.41797375988627	9.9630512846646e-06	0.134212263855717
gbgene7698	1519.83025315543	-3.47388759751736	0.791766524106486	-4.4170755398219	1.00045273960208e-05	0.134770988551796
gbman.GBUE001958-PA.1	3147.76558720861	-3.74963197346693	0.943539341671859	-4.40627252102892	1.05164639608016e-05	0.141667286015958
gbman.GBUE003286-PA.1	3766.92138528021	-3.08559692986984	0.703190836890352	-4.39596266355526	1.10282890810287e-05	0.148562082210537
gbman.GBUE021121-PA.1	17.761599749982	-2.76884312711418	0.622455771191853	-4.39062560903415	1.13025001554883e-05	0.152255979594583
gbgene15377	455.150513285344	2.41454601317632	0.551099134024507	4.38071655856036	1.18289662358629e-05	0.15934800416331
gbgene5962	21.5025891655823	-3.92511308100237	0.855204984392096	-4.35610012252115	1.3240023250373e-05	0.178356353205775
gbman.GBUE008607-PA.1	2857.15236280414	-3.05934821924466	0.704429834333103	-4.35073868539511	1.35679671359102e-05	0.182774085287847
gbgene18524	162.096773711539	-3.60540098369359	0.836878674486234	-4.34887162060153	1.36839783595965e-05	0.184336872482125
gbgene12813	3111.8498460194	3.36301070370758	0.778585902572173	4.3430330336768	1.40528993856612e-05	0.189306607624242
gbgene16676	4847.67246992099	1.50123745653935	0.345865713746324	4.34050526864493	1.42155459943852e-05	0.191497620090363
gbgene7157	163.225644334923	2.63630447062614	0.608166130089472	4.33079077629246	1.48574804007631e-05	0.20014511847868
gbman.GBUE000614-PA.1	2952.6336153671	-3.61856263160994	0.954316631135178	-4.32518447317794	1.52404269830051e-05	0.205303791888061
gbgene15837	312.212956555933	-3.6864218888801	0.872043521050507	-4.31840942879504	1.57157689568341e-05	0.211707123617512
gbgene6381	4636.68309281755	2.45665639374501	0.569180096830423	4.31702817507652	1.58143978605645e-05	0.213035753579665
gbman.GBUE000609-PA.1	6216.51366864055	-3.66916987143731	0.946762686964045	-4.311886918159	1.61867217814143e-05	0.218051329117432
gbgene17605	4128.32944141916	-3.70285398351509	0.885249295656504	-4.30846833629399	1.64389004859727e-05	0.221448428446538
gbgene7328	852.112081295207	-3.63818650093237	0.864423757871811	-4.29201181356018	1.7706152596076e-05	0.23851958162174
gbgene2296	1991.48276389593	-3.64769704165682	0.947863037345985	-4.28612933447551	1.81813162972862e-05	0.244920511840742
gbgene4698	531.451438761064	-3.71099142347512	0.899939712649372	-4.27501392732808	1.91125346795904e-05	0.257464954668763
gbgene6353	5860.51722697457	3.63548596213812	0.873176297800517	4.26234019754302	2.0229715714454e-05	0.272514500389409
gbgene5051	17.2610955449662	3.90397613306117	0.925167036557782	4.25486673894703	2.09173555618065e-05	0.281777696773095
gbman.GBUE008531-PA.1	1709.37180502299	-3.40422923822065	0.966660571695394	-4.24052822913922	2.22994386839855e-05	0.300395738511968
gbman.GBUE008543-PA.1	59.558125394196	3.34789779922768	0.788101474566663	4.23667791077663	2.26851184985432e-05	0.305591231293875
gbgene7474	53.5183814057615	-1.3558328979525	0.320901819009113	-4.22231703082387	2.41803670658868e-05	0.325733724744561
gbgene13955	2548.95398920243	2.67497904033883	0.633900287518174	4.22230449736252	2.41817120898212e-05	0.325751843561981
gbgene7676	372.501989487145	-3.42021550269912	0.966212178977887	-4.21885098663689	2.45550487690312e-05	0.330781061967619
gbgene1680	65.6638286261613	-3.68783228217672	0.884274581963855	-4.20678894816612	2.59024835436564e-05	0.348932355816595
gbman.GBUE009314-PA.1	2642.83467234812	-3.26767908093499	0.785849522658025	-4.18136052150152	2.89769983792953e-05	0.390349145167488
gbgene4689	2014.56168234691	-3.64668412595397	0.917266667658818	-4.18048511927702	2.90887848011929e-05	0.39185502005687
gbgene7283	15.9916175869182	-2.56438843973631	0.606501902179487	-4.17447438747621	2.98674817393413e-05	0.402344846510666
gbgene17118	327.566887604607	-3.27763224276958	0.971540420081025	-4.17237630457015	3.01439253009596e-05	0.406068817729227
gbgene18334	206.971159101335	3.58417733780524	0.876379656901106	4.17136879060598	3.02775380251428e-05	0.407868714736698
gbman.GBUE014196-PA.1	93.792305861632	3.58607577261767	0.874126514427102	4.16929262352456	3.05546485658771e-05	0.411601670830931
gbgene5369	9.20839277949296	3.88400971162164	0.890519131778345	4.16911831049897	3.05780238566496e-05	0.411916559372926
gbgene11522	193.57638276338	-3.49640452410731	0.848990763069788	-4.16254365532568	3.14721947410693e-05	0.423961935356944
gbgene6927	911.135231165967	2.82518329345547	0.682513854349953	4.14340524381331	3.42186494081413e-05	0.460959426177072
gbman.GBUE015859-PA.1	2905.9116804114	-3.42932828487664	0.838143725083381	-4.14229084635791	3.43853899461223e-05	0.463205587964214
gbgene8885	13.4270350585019	-2.60999049274687	0.61941513566037	-4.14217389057987	3.44029340044588e-05	0.463441923974065
gbgene9512	18736.8547432496	-3.35960966732975	0.966341301966039	-4.14075103857587	3.46170522059435e-05	0.466326310266264
gbgene5883	11.9486101263485	3.92133332620595	0.916252717583824	4.11944706074788	3.79782664573172e-05	0.51160522744652
gbman.GBUE017848-PA.1	3035.10156753114	-3.10986650825302	0.759275762604904	-4.11075767650252	3.94362908766176e-05	0.531246274398916
gbgene2635	3717.52173138991	2.32163426751257	0.565427633742394	4.10667718912524	4.01391575278459e-05	0.540714591057612
gbgene5252	449.379300830761	-3.34595116539494	0.822598282318416	-4.10175699439225	4.10024765841854e-05	0.552344362065562
gbgene15133	96.9336988043932	-3.4519842681962	0.848920813939098	-4.095436550792	4.21373621992806e-05	0.567632406186509
gbman.GBUE015407-PA.1	3085.62694953155	-3.35100554098026	0.965322867123286	-4.08570713296863	4.39427782124703e-05	0.591953165300187
gbgene5074	3037.94059185625	-2.96719387423418	0.977699509078253	-4.08497247230879	4.40820423406801e-05	0.593829192371301
gbgene1996	1326.14138801832	-3.45055880294492	0.859826607247824	-4.08049797812641	4.49393202350452e-05	0.605377582886293
gbgene14551	378.392347205051	-3.4908688252275	0.952010078215804	-4.06739772676842	4.75410624882034e-05	0.640425652778588
gbman.GBUE008537-PA.1	176.672733014872	-3.45148721397115	0.959005510737614	-4.05978357867653	4.91182213039316e-05	0.661671559185263
gbman.GBUE018700-PA.1	6847.19313430496	-3.52934052570599	0.939384486379149	-4.05787662787375	4.9520914984215e-05	0.66709624575236
gbgene5759	9128.52320029318	-3.22345366927701	0.971007223258241	-4.05559720955346	5.00063695133445e-05	0.673635803714264
gbgene276	226.120260540798	2.56220410843604	0.632407165885268	4.05062101766581	5.10818827940103e-05	0.688124043118113
gbman.GBUE005751-PA.1	1071.50024368035	-3.5049945324804	0.889642276399571	-4.04870584256911	5.15016262321251e-05	0.693778406972957
gbman.GBUE003508-PA.1	2538.00876909773	-3.5368369273479	0.932975755834989	-4.04864640716494	5.1514704668885e-05	0.69395458659455
gbman.GBUE000891-PA.1	428.417522030277	-3.1649332627129	0.973369711580638	-4.04441824889852	5.24532068845182e-05	0.706597149941344
gbgene8626	9361.40765679375	-3.21932491204109	0.801836624092688	-4.04228545033865	5.29327385926983e-05	0.713056921582239
gbman.GBUE000896-PA.1	14591.5798171781	-3.22700719207735	0.970506353077268	-4.03711888576037	5.41116507791327e-05	0.728938047645697
gbgene123	504.752282292441	-3.53251011447347	0.914325301370303	-4.02932032402952	5.5938352031143e-05	0.753545540211527
gbgene18200	614.842374912459	-1.95114730741577	0.484719000447826	-4.02508409730858	5.69549578313358e-05	0.767240236945924
gbgene16649	663.243022327846	-0.636793427013626	0.158261019213496	-4.02365009939431	5.73030340670184e-05	0.771929171916805
gbgene4451	57.7578834165901	-3.56843391843132	0.919291147027298	-3.9955717166267	6.45383158032354e-05	0.869395652185384
gbgene12897	13.6945728402482	3.07270230449283	0.749262607543841	3.99018078635433	6.60229517723684e-05	0.889395183325574
gbman.GBUE002871-PA.1	4053.89449149055	-3.47227269746129	0.939201550203879	-3.97758396412842	6.96190428210931e-05	0.937838125842946
gbman.GBUE016614-PA.1	2492.15056841778	-3.47305608885521	0.937193326706318	-3.97199530887501	7.12731237975703e-05	0.960120250677069
gbgene11591	16.6956515945246	2.82831000368511	0.703118781494811	3.96624728416901	7.30131124132145e-05	0.983559637318412
gbgene6652	310.795733280831	-3.35049711578077	0.857052383205972	-3.96289514535876	7.40463084555058e-05	0.997477821204119
gbgene1	407.337768820748	-0.729982026344643	0.74816016855881	-0.975815104520869	0.329156098258365	1
gbgene3	596.365762953647	-0.0554930363814421	0.203862359278762	-0.272207872389504	0.785462189025533	1
gbgene4	1417.00802587684	-0.0657094041945827	0.214166858976459	-0.306813291477999	0.758985490760269	1
gbgene5	271.021005226181	0.0849008237960111	0.432255985064016	0.196409133004342	0.84428994837844	1
gbgene7	14163.3636902461	-0.137306136989384	0.121325499003697	-1.13171609546881	0.257753812466126	1
gbgene8	126.365196491346	1.12650504675287	0.822161233302251	1.37137999518637	0.170256530280294	1
gbgene9	1403.47520437277	0.103810064170127	0.206039832467015	0.503836960208327	0.614375952715381	1
gbgene10	644.762370874866	0.068310806033662	0.221238079674232	0.308768820052352	0.757497388937253	1
gbgene11	466.459126187253	-0.0709816937959678	0.218255896948756	-0.325218716045086	0.745015544599834	1
gbgene12	195.856828309495	0.17422368501426	0.181536848220667	0.959718354839823	0.337196982918018	1
gbgene13	460.853758965918	0.176291269266885	0.228661289750861	0.770972136947306	0.44072344711147	1
gbgene14	3570.51759561021	-0.257477578762209	0.397815136068691	-0.64722562921881	0.517485926311813	1
gbgene15	8629.13008999535	-0.460377552988567	0.88673321223763	-0.519382254228962	0.603494203779786	1
gbgene16	53.4947653824247	-2.43078032516519	0.711385914894203	-3.41411539027879	0.000639894684453391	1
gbgene17	583.034181591999	0.185835136329781	0.320970314882137	0.578983820144555	0.562600090595934	1
gbgene18	793.671835418764	-0.23138617010943	0.424212122338067	-0.545440254370382	0.585450761120558	1
gbgene19	2111.91524089061	0.0565223160052764	0.213965835494388	0.264166382483684	0.791651714085588	1
gbgene20	159.733675254938	0.0236483024891276	0.352123035593651	0.0671584264250443	0.946455581273281	1
gbgene21	1919.87589667746	-0.252703956784316	0.397159980605144	-0.636274547850613	0.524597491273947	1
gbgene22	9.57700861355661	0.347912967753113	0.741967766749263	0.468510739173568	0.639419393000585	1
gbgene24	6.23939646992584	-0.519923536999241	0.636561397488787	-0.817077157088096	0.413884336147493	1
gbgene26	66.5908930599292	0.463204184828052	0.764896513868926	0.605539634645757	0.544820497941891	1
gbgene27	46.8001434154129	0.0971017005607739	0.672988443960776	0.14434478118268	0.885228218274038	1
gbgene29	2246.17897314489	0.228607999472532	0.222790453943316	1.02611209632811	0.304838749178451	1
gbgene30	7702.02133358984	-0.246617950545	0.730215866695817	-0.337732280204687	0.735564946546942	1
gbgene31	306.678334030438	0.0123003502602675	0.259408233544728	0.0474188019840578	0.962179444059012	1
gbgene32	1262.49350126873	0.0126029731149843	0.260943153809701	0.0482992014174496	0.961477790989296	1
gbgene33	577.185815315615	-0.133611248618347	0.279464100689254	-0.478093803394883	0.63258344228966	1
gbgene34	1047.1017959833	0.403214305184498	0.304824692686516	1.32276251459338	0.185914366737449	1
gbgene35	150.979169214723	-0.264525899556624	0.31917899940851	-0.82875428804652	0.407243459498706	1
gbgene36	57.1820749521368	-0.668599362954675	0.767074537730676	-0.871430853817813	0.38351894529758	1
gbgene37	1060.30657892451	-0.289629587621693	0.580336907607938	-0.499066482301742	0.617732549211891	1
gbgene38	25511.2645899532	-0.587405486142824	0.872627820025587	-0.673496006053196	0.500631788822704	1
gbgene39	142.700196234418	0.7212575939108	0.428571033779895	1.68298150152556	0.0923786725162937	1
gbgene40	5762.01592138541	0.120582964037638	0.309273920039081	0.389892061906438	0.696616364010573	1
gbgene41	2094.29905125042	-0.621199610917608	0.879362820167312	-0.706872492631083	0.479645719542266	1
gbgene42	577.45485757554	-0.128281323555345	0.533878785562745	-0.240273268266322	0.810118416912983	1
gbgene43	88.8532200631652	0.0348762558198466	0.245711331731753	0.141942750657194	0.887125226021402	1
gbgene44	126.55327621782	0.0898916560330313	0.776629884887231	0.115734657729465	0.907862837910328	1
gbgene45	89.9716180520981	-0.167967260997963	0.701635070455417	-0.239376125439075	0.810813941074278	1
gbgene46	7388.12439666595	-0.526010146964945	0.782947030337972	-0.671918458060791	0.501635608919348	1
gbgene47	412.706051311221	0.616720528272456	0.797633815626673	0.773356379753177	0.439311497682996	1
gbgene48	56.0192645012852	0.0133151121848035	0.641748947182367	0.0207569874051726	0.983439509417372	1
gbgene49	1462.57577448685	-0.794951563721253	0.886512361157463	-0.897793696767526	0.36929554572399	1
gbgene50	389.641747367763	0.18241746876209	0.829431073402963	0.219934364266142	0.825922272675558	1
gbgene51	78.7465072097605	0.211947362464637	0.921191083390588	0.230171333285335	0.817958636581885	1
gbgene52	113.620168244912	0.105069098321626	0.835550231323886	0.125777693418794	0.899907899598445	1
gbgene53	18467.9732945041	0.738646496726233	0.616745070051276	1.19770396217781	0.231032286290527	1
gbgene54	6811.54292949897	-0.251714175439497	0.712041787558022	-0.353510843481511	0.723705500969026	1
gbgene55	210.093793987138	-0.143981335606101	0.397085684892477	-0.362613393943607	0.716893703424013	1
gbgene56	1642.03957345373	0.133955070987318	0.541707532599389	0.247288658638887	0.804684835375919	1
gbgene57	10600.6238702325	0.487048701421633	0.600603339859865	0.81094888663415	0.417395024342193	1
gbgene58	8855.51710594582	0.0953297779386534	0.485314595544904	0.196432656441544	0.844271537985933	1
gbgene59	362.94722704074	0.199701188895494	0.684803804489655	0.291640264458799	0.77056168645843	1
gbgene60	3142.59496095684	0.480726062650006	0.731273237635007	0.657428356642541	0.510905523363053	1
gbgene61	49369.8665644572	0.114311111648607	0.473850531768219	0.241242806091083	0.809366935945483	1
gbgene62	2006.3628691493	0.497211830334099	0.721389190238999	0.689290552217814	0.490640442210843	1
gbgene63	616.431598050853	-0.892708917537473	0.515258649202877	-1.73257087390849	0.083171969848508	1
gbgene64	19.0706304438178	-1.4801041235671	0.62445057924425	-2.36392138691674	0.0180826492051939	1
gbgene67	15308.2622438396	-0.574087856041968	0.888256559161677	-0.6467109252425	0.517819050912818	1
gbgene68	4742.29747574728	-0.322360370997565	0.93024166835879	-0.346660841373494	0.728846132014112	1
gbgene69	3282.74420415494	-0.545633696846787	0.883194077578616	-0.618116708648483	0.536498408976966	1
gbgene70	3799.96584628585	-0.517606629816628	0.883192872248385	-0.586335421474935	0.557650132056572	1
gbgene71	430.319879506598	0.14661890805254	0.879358162461596	0.166741423705441	0.867573510368486	1
gbgene72	182.482406235401	-0.00468917263461717	0.817487964873859	-0.00573168951199328	0.995426798471083	1
gbman.GBUE020957-PA.1	28.8362313333956	0.38853012204422	0.473135118915534	0.82099161575368	0.411651043941981	1
gbgene75	780.894654439486	-0.350494280832103	0.891524909555334	-0.39322410210209	0.694153969690004	1
gbgene77	2519.85963852878	-0.327742068388972	0.666770357486075	-0.491536476515966	0.623047059643379	1
gbgene78	7980.14929648379	-0.312982475940108	0.745849196682036	-0.41963920458577	0.674749043856264	1
gbgene79	3219.27163661354	0.185169916445855	0.150531890446772	1.23010475283083	0.21865788049829	1
gbgene80	24.0103565514826	-1.49264045096744	0.751769769318477	-1.98690205371623	0.0469332520071349	1
gbgene81	1164.31072383773	-0.386891129900084	0.503845099997564	-0.767866686380854	0.442566390908251	1
gbgene82	262.812434057662	-0.47312801988684	0.449983350610726	-1.05137472974174	0.293086517272057	1
